1	TIT	IEEE Transactions on Information Theory	IEEE	http://dblp.uni-trier.de/db/journals/tit/
2	IANDC	Information and Computation	Elsevier	http://dblp.uni-trier.de/db/journals/iandc/
3	SICOMP	SIAM Journal on Computing	SIAM	http://dblp.uni-trier.de/db/journals/siamcomp/
