1	ACM MM	ACM International Conference on Multimedia	ACM	http://dblp.uni-trier.de/db/conf/mm/
2	SIGGRAPH	ACM SIGGRAPH Annual Conference	ACM	http://dblp.uni-trier.de/db/conf/siggraph/index.html
3	VR	IEEE Virtual Reality	IEEE	http://dblp.uni-trier.de/db/conf/vr/
4	IEEE VIS	IEEE Visualization Conference	IEEE	http://dblp.uni-trier.de/db/conf/visualization/index.html
