1	CCS	ACM Conference on Computer and Communications Security	ACM	http://dblp.uni-trier.de/db/conf/ccs/
2	EUROCRYPT	European Cryptology Conference	Springer	http://dblp.uni-trier.de/db/conf/eurocrypt/
3	S&P	IEEE Symposium on Security and Privacy	IEEE	http://dblp.uni-trier.de/db/conf/sp/
4	CRYPTO	International Cryptology Conference	Springer	http://dblp.uni-trier.de/db/conf/crypto/
5	USENIX Security	Usenix Security Symposium	USENIX Association	http://dblp.uni-trier.de/db/conf/uss/
