1	TOPLAS	ACM Transactions on Programming Languages & Systems	ACM	http://dblp.uni-trier.de/db/journals/toplas/
2	TOSEM	ACM Transactions on Software Engineering and Methodology	ACM	http://dblp.uni-trier.de/db/journals/tosem/
3	TSE	IEEE Transactions on Software Engineering	IEEE	http://dblp.uni-trier.de/db/journals/tse/
