1	TOG	ACM Transactions on Graphics	ACM	http://dblp.uni-trier.de/db/journals/tog/
2	TIP	IEEE Transactions on Image Processing	IEEE	http://dblp.uni-trier.de/db/journals/tip/
3	TVCG	IEEE Transactions on Visualization and Computer Graphics	IEEE	http://dblp.uni-trier.de/db/journals/tvcg/
